proc_kp_0,proc_kp_1,proc_kp_2,proc_kp_3,proc_kp_4,proc_kp_5,proc_kp_6,proc_kp_7,proc_kp_8,proc_kp_9,proc_kp_10,proc_kp_11,proc_kp_12,proc_kp_13,proc_kp_14,proc_kp_15,proc_kp_16,proc_kp_17,proc_kp_18,proc_kp_19,proc_kp_20,proc_kp_21,proc_kp_22,proc_kp_23,proc_kp_24,proc_kp_25,proc_kp_26,proc_kp_27,proc_kp_28,proc_kp_29,proc_kp_30,proc_kp_31,proc_kp_32,proc_kp_33,proc_kp_34,proc_kp_35,proc_kp_36,proc_kp_37,proc_kp_38,proc_kp_39,proc_kp_40,proc_kp_41,proc_kp_42,proc_kp_43,proc_kp_44,proc_kp_45,proc_kp_46,proc_kp_47,proc_kp_48,proc_kp_49,proc_kp_50,proc_kp_51,proc_kp_52,proc_kp_53,proc_kp_54,proc_kp_55,proc_kp_56,proc_kp_57,proc_kp_58,proc_kp_59,proc_kp_60,proc_kp_61,proc_kp_62,label
0.11567975187171002,1.0,0.10041259292823136,0.39219839924577776,0.7014116172775846,-0.019200424270351048,0.40247827763889604,0.27975217128285296,-0.016446736566243902,0.176186928117485,-0.022751943031996742,-0.015970175426012312,-0.08092731988270989,-0.046788142246266706,-0.012761446368731394,0.2108211343039636,0.07810853407069529,0.11315883917131951,0.132112697735957,-0.2933398256989917,0.07594913371196088,0.05867139928884975,-0.5111621093778957,0.04906590687084005,-0.01638246384975127,-0.7060825319279999,0.024915114585380586,0.030350604728382764,0.08649073315553243,0.1145714105463201,-0.01083539620753556,-0.31921043292997214,0.049298604438632994,-0.006546075204706702,-0.571641358305659,0.004131873620930124,-0.024209595182707457,-0.7815033472266218,-0.020661226468137058,-0.14150787507451806,0.17005189401147444,0.09427039986920643,-0.20650022453686348,-0.11574695847571882,-0.08635588562606403,-0.06694403627499038,0.0594697567052996,-0.13385016231811284,0.011308702598643595,0.25469529587022655,-0.10733000701967468,-0.31614215307566285,0.29540446492516875,0.06849157990382114,-0.3549075020360436,0.028964658635006683,-0.0906200195353864,-0.20581992688423892,0.12471026877493625,-0.10706075945136989,-0.09908532731993626,0.2891672545123455,-0.08400861259655967,R
0.10114096883764934,1.0,0.16886206267303364,0.3413156496780781,0.7599378275608085,-0.05810422463443691,0.39915075105618586,0.4370744663427722,-0.120773474225639,0.2132767517134057,0.16971586309871056,-0.17406552316359683,0.0015958749667164176,-0.050127918749901246,-0.2082851308372461,0.28865672336717657,-0.015519361909941756,0.16876790601148212,0.16410716306143955,-0.32517803529560774,0.06410282631052043,0.03385148157425687,-0.5248790017063403,-0.026944408452907884,-0.10411417983883918,-0.7026951782682134,-0.08707484222419123,0.08691588500877656,-0.017248061381056237,0.1990648148897215,0.08006273016191247,-0.416967738431483,0.07249418195555117,0.05690505758900758,-0.6586187305917692,-0.00441430537627397,0.028580147532172296,-0.8462433872733995,-0.03007044320930803,-0.10644196025953281,0.07654957498578016,0.18525937647192559,-0.2232779261755317,-0.17747237963754392,-0.055105271140240435,-0.14809431848373344,0.10195840134629297,-0.09309954553303075,-0.07161686417770591,0.3076418311272579,-0.036338087775316996,-0.29124850985856415,0.2353670124866085,0.1533311314422625,-0.37089952912028795,0.03998809048252057,-0.049159363142781506,-0.28369309754930394,0.22725825862453386,-0.057785741083329185,-0.1961727990832794,0.3794584671899712,-0.010661938956198373,R
-0.052493127052278425,1.0,0.3057620209779262,0.2305176514272733,0.8149693855173764,0.12614106043257636,0.37236836614609126,0.4406523843015921,0.0471059516962688,0.19449122257936877,0.18018370351709495,-0.028631820640108257,-0.07055151559233772,0.08445055990747162,-0.09892235341362518,0.16841620974403848,-0.0031325033824825092,0.1708318526861619,0.19084294956215728,-0.41348484001480446,0.03100360594627131,0.19385536483151525,-0.6819609178894688,-0.051995567104702566,0.19703736116764725,-0.9068699096487097,-0.09220170610701775,-0.04651019301241251,0.008494915089191936,0.16081497339413448,0.02053724436414942,-0.45319089300150894,-0.0006257924725751601,0.0919313009913061,-0.7494620558722002,-0.08557892417655069,0.1396365926513098,-0.9919216103477477,-0.10870304831864036,-0.25210871081315456,0.11580417533516311,0.13035140918308485,-0.1962981566868434,-0.11486326930811547,-0.13408847898412235,-0.06653329934038223,0.16728200445794716,-0.15869494115695432,-0.004857591637809099,0.39066544351543814,-0.08339318098144152,-0.4463102408858975,0.2924443746501222,0.09124795681695792,-0.35415447400716626,0.08877708593923013,-0.116265651371271,-0.19243206462714108,0.2736458146303786,-0.09233163513023725,-0.1173848898094365,0.4575161526040324,-0.011825731276135853,R
0.12198041711695433,1.0,0.11575233551383829,0.3931946400713486,0.7100058014800391,-0.001508012451171907,0.406045894706756,0.28529194677348124,-0.003798918379469894,0.1840449216737711,-0.02406749019631444,-0.009348637743505452,-0.0768015895176766,-0.037093018130856706,-0.011899989281875424,0.21004098551429776,0.07476841672721869,0.12055605145057789,0.12678977992145585,-0.3030883393246668,0.07712190521781113,0.05152072661770518,-0.5252405734050279,0.046665746364472745,-0.024246419951904224,-0.7243716541394015,0.01964844791447271,0.029765313056126484,0.08588544433252938,0.11618538506577951,-0.01607832339358853,-0.3272057066691851,0.04054597923678015,-0.01012553520872477,-0.5799330470639357,-0.010370292705715104,-0.031454991330874364,-0.7966086949141632,-0.0381771372276043,-0.14096660493988863,0.17343150098066765,0.09200052522139608,-0.20930837702513427,-0.11580599667630738,-0.09570743693576128,-0.06155574194568911,0.07112938187820124,-0.13611739610328522,0.01735478590139153,0.26996196271655387,-0.10302867933247516,-0.31092731578241106,0.30559495096690126,0.062153597600504304,-0.3547675016377586,0.03372023023065542,-0.0980280972440194,-0.20377607345191748,0.12960608516656347,-0.10616121386090828,-0.10072899039423898,0.29401879926704805,-0.07648416231984147,R
0.09081302534359381,1.0,0.07876732372920948,0.31360534655904176,0.6956660185022777,-0.10835871369919944,0.33321181103146935,0.315538806945376,-0.11585099793069652,0.09146138546414788,0.056227414847345565,-0.11147026399233695,-0.15345872509967035,-0.09903939040023593,-0.08687807687514612,0.30836852893894434,0.06368457673757967,0.12904009630663518,0.18477789144471965,-0.31415534549581436,0.07853743395373167,0.06960749935243561,-0.5397832047264263,0.03479047561111492,-0.03330113063202264,-0.7454361295567071,0.003920846076978296,0.11355815149510232,0.06733253787757013,0.16052160294824644,0.11161864988788771,-0.36405186134214773,0.08283880235663686,0.10657586406882072,-0.6098932827929064,0.021199451945269936,0.10846393228137229,-0.8125204987132721,-0.002579032165167031,-0.07880036336902846,0.15030916265750727,0.15299174716621672,-0.2046149509137035,-0.1279790430298733,-0.06675482924681836,-0.1302246415309087,0.1326343759293495,-0.12946924778916943,-0.051240363927713826,0.32861391063150436,-0.0911061094189009,-0.26905949768750786,0.27326531888370603,0.13432457570920436,-0.37759749911111884,0.034598924022033684,-0.05002194207102429,-0.3051015850648223,0.17591972758734695,-0.07240342017537892,-0.22866332853103924,0.3190679814357875,-0.04203972243940602,R
0.04167226307723256,1.0,0.16311935973236605,0.282454516439206,0.7482588923808564,-0.014198332812551678,0.33948649389373625,0.36655557795283517,-0.04606901507266804,0.13115297436814238,0.11154276918073794,-0.06988469176332823,-0.12711886152680016,-0.039298969371621945,-0.07817360395698017,0.28335276419744604,0.022718727053870246,0.1601929200076043,0.19962258847611997,-0.35103327402818313,0.07249029607899847,0.09479549244412264,-0.5924836803835101,0.006129830369832089,-0.015081657737051783,-0.8080366201839017,-0.03499311904252999,0.07979934841323845,0.024185504781997647,0.16723588572628023,0.11049160321398775,-0.40697586390999607,0.052161232204119695,0.11412152263924344,-0.6772488804519616,-0.025139880906781924,0.10216341439403546,-0.9123870166710165,-0.04952172324953007,-0.12140377464041296,0.11390991772798649,0.14217862755170038,-0.21322101093374093,-0.10266487379179101,-0.0998410968794471,-0.11925156992358127,0.17036841140390682,-0.14748541379917784,-0.04840399895841498,0.36119645760751246,-0.09160662833035975,-0.31421649675677804,0.2582658339589416,0.10679947459900399,-0.37359728723276553,0.05979579794622653,-0.09150795425077225,-0.2666812922993002,0.2484925483659204,-0.08957318635251323,-0.1801370315476649,0.40483874043119106,-0.032312979853264694,R
0.004194914342426919,0.9724523217633765,0.3431691512672924,0.2854641251604353,0.7973565509419688,0.11775483500362227,0.44394736103717425,0.4276390835167831,0.017941273755094956,0.35360094395591146,0.11961703729880994,-0.06998378342992893,0.13499264777145842,-0.08368203064527505,-0.14842447088841274,0.21685500440861502,0.0055720969775570435,0.16232105396177438,0.10747446038073724,-0.41551155715382426,0.015977195260143708,0.00270685149513614,-0.6521205462022346,-0.06302183905616641,-0.10857689301647078,-0.8747901451576698,-0.11356557576761632,0.005932391351162533,0.023341048871780522,0.1747269050678121,0.005658639248412128,-0.4735654387616593,-0.004323963584521015,0.008050322772078154,-0.7516930988317162,-0.08791915511626776,-0.015847811376167472,-1.0,-0.11974137811084233,-0.18681302903092997,0.1433784280275131,0.1630968672883372,-0.2227252198513351,-0.15563194831576224,-0.11096761658610022,-0.09326514477128092,0.13066898265636118,-0.11583643169166721,-0.021265357531688026,0.32789822109156974,-0.04464022756861454,-0.3504953664346866,0.3333500525758505,0.1371428899958717,-0.312073516075404,0.18958589959975672,-0.10255411627700528,-0.16848689080741655,0.3919100572573752,-0.10292362856298523,-0.08932843302816748,0.5442249844894372,-0.048227984959820856,R
-0.04532459841782464,0.9826928085021339,0.3198804691133473,0.23447398378117387,0.7985826582486564,0.1325718188652884,0.3700461368052093,0.4307203695109867,0.048222893690938684,0.1751445296063054,0.17422265946829602,-0.030157092715680147,-0.097132104321996,0.050823760703584485,-0.10214824166015486,0.17535962136908473,-0.013922632184006547,0.176416890348233,0.20591873730201377,-0.4136100319520759,0.0327752374548699,0.20699590432315956,-0.6732108072256642,-0.053203619930130945,0.20341977244722131,-0.8918280784473673,-0.09504469740252804,-0.04750718905502801,0.0033738914918031195,0.16774193777206137,0.01493547283127942,-0.4612705088826078,0.003600321002282371,0.07864306218552679,-0.7565423170449347,-0.08055052330647672,0.11475342462613689,-1.0,-0.10200838219163687,-0.2535933543925517,0.11691543797512402,0.13733748577047566,-0.20041807270898568,-0.09634711954166934,-0.13890206441890085,-0.06325322995109404,0.18400655883797645,-0.16858134685560325,0.0018759437108938407,0.40237722543192,-0.09436650353699429,-0.4442552623745538,0.30262916778367055,0.09868979498727098,-0.3490822107911391,0.09283839915001778,-0.12396283115916348,-0.18249719928363914,0.288625711807567,-0.1042157062463008,-0.09850336769119085,0.4789228463665896,-0.024095839581197164,R
0.006198620357504609,1.0,0.23262692807552993,0.2647972039532821,0.7595262604084941,0.05736246352430861,0.32065101599760815,0.3191689324095325,0.00951175709347608,0.06589971092837228,0.028508005281039656,-0.027021929809182794,-0.19190835286906419,-0.1483567614343379,-0.052117817619017626,0.22790641698839187,0.030307492396494096,0.15386685077443282,0.1768765287724041,-0.36224502711817336,0.05442627892422037,0.11381846821242739,-0.6137782372980087,-0.0003398664892151051,0.04598003637017486,-0.8395473430886423,-0.0367237387965153,0.02417623484285447,0.055094300934862166,0.1574495270399913,0.05644264533668001,-0.41262203801630043,0.03183663127979912,0.09407985172308078,-0.6742863853085289,-0.027738081580756833,0.10281761551628255,-0.895523920584153,-0.04844010983490859,-0.16834156345121276,0.16341776893253912,0.13652977885480605,-0.20959986273578368,-0.15016419209592952,-0.12449299012915338,-0.08998067213104222,0.1046355275174355,-0.1527676659707789,-0.01955216489614819,0.3133960287331857,-0.0940531501343793,-0.33617143666055055,0.33500959602628994,0.10869762187595382,-0.2894370210182408,0.12797147474538675,-0.13426618831345147,-0.13922072874886296,0.3339877546861266,-0.14587934461119598,-0.05543254648815883,0.5255007628726871,-0.09846695415396282,R
0.04088106126413631,1.0,0.13050619614042724,0.24810742406841463,0.741305711793833,-0.06331478045047945,0.2935418882542135,0.3848227161182505,-0.1104702706343484,0.06198146315653945,0.09893314272949266,-0.14709101467191002,-0.17332511277288062,-0.10780237298264218,-0.1673953950883913,0.2870580205572666,0.06382824319247621,0.1369461131422683,0.19648243553954955,-0.2977037396365556,0.0651093571680225,0.09578438681039057,-0.5237208887344849,-0.002749082627993621,-0.0025278644156126132,-0.7309346262579074,-0.052257235157857615,0.09471320701815082,0.06267280661109155,0.16346784041854862,0.1138976770367302,-0.3518582850920036,0.07003748580067168,0.13505308080798598,-0.5821395359277696,-0.0030041695607229807,0.13797724808561523,-0.7895668607713575,-0.03826916857994124,-0.09295790294524664,0.13478258635220516,0.15512010358441297,-0.1987469017534778,-0.1389201988972705,-0.05026063717109563,-0.11684063213166744,0.09045782313011681,-0.09594404939159311,-0.05570031856129461,0.26349691100437395,-0.058771482953954214,-0.27561424473397556,0.24987497757127483,0.1330668883030619,-0.3492994212506014,-0.012775077532012858,-0.03389266378462981,-0.2600777031786496,0.14563754800981107,-0.035394658534092016,-0.18038779085558737,0.2996091193190781,0.00456062404959614,R
0.045028898667143526,1.0,0.17738789762477253,0.2964882480472083,0.7531068558070017,-0.009832163311411336,0.34798113000194053,0.3677542945131235,-0.047665072099132635,0.13701370650726355,0.10207480276560908,-0.07743292517897295,-0.12264442713395901,-0.054498939934957004,-0.09293277752868682,0.2841345818241518,0.020181060042807647,0.16369159873830003,0.2044439406210577,-0.35095983110728385,0.07176098523919254,0.10101348197947788,-0.5962983222581132,0.0008420300857382092,-0.006599668213123631,-0.815716691846484,-0.04543758868384537,0.07172830312294465,0.024213579812565254,0.17383076373325904,0.10382703631716608,-0.3998819429047178,0.04797913813388981,0.10226374936767639,-0.6708232029346884,-0.034560110423880026,0.08441322682387993,-0.9003066712449526,-0.062442635044840294,-0.13495521485099568,0.11838001758265117,0.1516223583216719,-0.2134869722692186,-0.10104643618860422,-0.10086855098387751,-0.11211248301884665,0.17069451121230966,-0.14742080073706088,-0.03862241008822996,0.36912381976723546,-0.08937282675363058,-0.3332473509907358,0.26785254936393393,0.11857888528405483,-0.3790584105203288,0.058295266058181,-0.08661164175266872,-0.26415093444769694,0.23938962891695767,-0.08451106384030369,-0.17345843174677528,0.3984656525774239,-0.02660550082256826,R
