kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,label
0.5289660096168518,0.8617935180664062,9.361340858049516e-07,0.6545241475105286,0.7262142300605774,-0.05431145057082176,0.659191906452179,0.534752368927002,-0.05306109040975571,0.5564403533935547,0.3973950743675232,-0.05284469947218895,0.4396931231021881,0.38648101687431335,-0.051387719810009,0.5721666216850281,0.4431925415992737,0.005788592621684074,0.5364276766777039,0.27452990412712097,-0.011107126250863075,0.5030803680419922,0.17562387883663177,-0.02331392653286457,0.46900084614753723,0.08711684495210648,-0.034280017018318176,0.4902208149433136,0.44699862599372864,0.006429995410144329,0.4715195894241333,0.26278290152549744,-0.023208266124129295,0.47346723079681396,0.14816221594810486,-0.04371701180934906,0.465446799993515,0.052870701998472214,-0.0549747534096241,0.4121854603290558,0.4849410355091095,-0.0027880342677235603,0.38267454504966736,0.35516905784606934,-0.08480456471443176,0.4460424780845642,0.43472927808761597,-0.10637017339468002,0.48157450556755066,0.5233748555183411,-0.09432823210954666,0.33288970589637756,0.5418595671653748,-0.014493359252810478,0.31528761982917786,0.4208779036998749,-0.08674076944589615,0.3829834461212158,0.46435287594795227,-0.09420597553253174,0.43144816160202026,0.5390274524688721,-0.08373874425888062,R
0.5189810395240784,0.8828328847885132,1.1507178214742453e-06,0.6278981566429138,0.7739667892456055,-0.10292607545852661,0.6541258692741394,0.6275510787963867,-0.13134603202342987,0.5698336362838745,0.5063062906265259,-0.15551351010799408,0.473838210105896,0.40660905838012695,-0.17103180289268494,0.6040177941322327,0.4223037362098694,-4.1548504668753594e-05,0.5475356578826904,0.28187623620033264,-0.04750624671578407,0.4884658455848694,0.19131359457969666,-0.08879537135362625,0.4258996248245239,0.11067551374435425,-0.11606399714946747,0.5125300884246826,0.42151978611946106,0.013697834685444832,0.509422242641449,0.24025040864944458,-0.04370084032416344,0.4989204406738281,0.13066379725933075,-0.0785781666636467,0.48607534170150757,0.04557765647768974,-0.09021300077438354,0.42484399676322937,0.46405619382858276,0.007437189109623432,0.37185990810394287,0.3488594591617584,-0.10156607627868652,0.4059550166130066,0.4755788743495941,-0.11879614740610123,0.44063687324523926,0.5688545107841492,-0.09305532276630402,0.3410358428955078,0.5360785126686096,-0.007041990756988525,0.30491480231285095,0.4474758803844452,-0.09886965900659561,0.34446215629577637,0.5324012637138367,-0.10278164595365524,0.3841518461704254,0.6014227271080017,-0.08141141384840012,R
0.4942849576473236,0.8805605173110962,1.788100007615867e-06,0.6126579642295837,0.8031690120697021,-0.07512705773115158,0.6719889044761658,0.6466059684753418,-0.10818453878164291,0.5975894331932068,0.5376614928245544,-0.13986286520957947,0.48673179745674133,0.4976198375225067,-0.1692628115415573,0.5866832137107849,0.46098706126213074,-0.05643454194068909,0.596063494682312,0.28935176134109497,-0.11491955816745758,0.597323477268219,0.17705808579921722,-0.14963506162166595,0.5986543893814087,0.08298692107200623,-0.1664518117904663,0.4967873990535736,0.4658503830432892,-0.06062423437833786,0.5248308777809143,0.27274417877197266,-0.12814897298812866,0.5546923875808716,0.14882484078407288,-0.1636817455291748,0.5746457576751709,0.047412920743227005,-0.17335371673107147,0.41079309582710266,0.5107339024543762,-0.07336602360010147,0.43413659930229187,0.41425418853759766,-0.18397150933742523,0.488412469625473,0.5322651863098145,-0.1942634880542755,0.5142091512680054,0.6256982684135437,-0.16276752948760986,0.32956573367118835,0.5846160054206848,-0.08972156047821045,0.36811110377311707,0.49942946434020996,-0.17651687562465668,0.43575364351272583,0.5767532587051392,-0.16650615632534027,0.46714311838150024,0.653659462928772,-0.13283349573612213,R
0.5318182110786438,0.859919548034668,9.72964585344016e-07,0.6544008255004883,0.7288488149642944,-0.05299801751971245,0.6602092981338501,0.5368878841400146,-0.05403345450758934,0.5598699450492859,0.3970645070075989,-0.0565418004989624,0.4419732987880707,0.3911772668361664,-0.05769495293498039,0.5716195702552795,0.4417360723018646,0.0021721425000578165,0.5339919328689575,0.2709534764289856,-0.017459096387028694,0.49997204542160034,0.170545756816864,-0.031224582344293594,0.4657270312309265,0.08054307103157043,-0.04343578219413757,0.49013909697532654,0.44676071405410767,0.00019670143956318498,0.46941882371902466,0.26005297899246216,-0.03399057686328888,0.4721093475818634,0.14582601189613342,-0.05700356513261795,0.4624689221382141,0.04789358377456665,-0.06957162171602249,0.41297218203544617,0.4863295257091522,-0.010734301060438156,0.3820832669734955,0.3556008040904999,-0.09557399898767471,0.44886407256126404,0.4400913119316101,-0.11383837461471558,0.4845298230648041,0.5299590826034546,-0.09888303279876709,0.3361538350582123,0.5460643768310547,-0.024224428460001945,0.31633907556533813,0.42318323254585266,-0.09662288427352905,0.3845837414264679,0.4665214419364929,-0.10029886662960052,0.4311586618423462,0.5408322215080261,-0.08688551932573318,R
0.520440399646759,0.8542284965515137,1.1412718095016317e-06,0.6180352568626404,0.7209140658378601,-0.08196999132633209,0.6266239285469055,0.5543981790542603,-0.08525200933218002,0.5207244157791138,0.4408060312271118,-0.08333301544189453,0.4134364128112793,0.3727909326553345,-0.07256033271551132,0.6157412528991699,0.4440726637840271,0.022023282945156097,0.561601996421814,0.27855873107910156,-9.956264693755656e-05,0.5111512541770935,0.17972175776958466,-0.019263051450252533,0.46607181429862976,0.08963486552238464,-0.03278558701276779,0.5304039716720581,0.4456706643104553,0.03581385314464569,0.5295543670654297,0.25670140981674194,0.0017846649279817939,0.5273453593254089,0.1490098237991333,-0.025216640904545784,0.5281724333763123,0.06024835258722305,-0.03563287854194641,0.44614073634147644,0.4820188283920288,0.032515376806259155,0.3910272717475891,0.36011382937431335,-0.06374528259038925,0.42361417412757874,0.4742763340473175,-0.0912175253033638,0.4582134783267975,0.5601257681846619,-0.07441243529319763,0.3627971410751343,0.5358801484107971,0.024338165298104286,0.31525173783302307,0.431331604719162,-0.056415390223264694,0.3470087945461273,0.49323761463165283,-0.06621966511011124,0.38049280643463135,0.5559441447257996,-0.052918754518032074,R
0.5108309388160706,0.9476573467254639,1.4759556279386743e-06,0.6223697662353516,0.8310419917106628,-0.08213832974433899,0.6487889885902405,0.6542235612869263,-0.09690195322036743,0.5522815585136414,0.5360926389694214,-0.10793421417474747,0.432640939950943,0.46621742844581604,-0.11177393049001694,0.6227858662605286,0.4949462115764618,-0.0013541540829464793,0.5839990973472595,0.32181110978126526,-0.04198110103607178,0.5354394912719727,0.20996277034282684,-0.07272160798311234,0.48454052209854126,0.1101110503077507,-0.0917712077498436,0.5284927487373352,0.49562567472457886,0.001908395905047655,0.5427104830741882,0.2958965301513672,-0.05139824002981186,0.5443919897079468,0.17069654166698456,-0.08720684051513672,0.5388525724411011,0.061772268265485764,-0.09850136935710907,0.43528836965560913,0.5371891856193542,-0.009699009358882904,0.392755389213562,0.43686410784721375,-0.12181107699871063,0.4362853467464447,0.5633427500724792,-0.14388160407543182,0.46910443902015686,0.6517410278320312,-0.11799658089876175,0.3459707200527191,0.6040599346160889,-0.02608788013458252,0.31846344470977783,0.5121216177940369,-0.11795087158679962,0.3679907023906708,0.5995326042175293,-0.11705461889505386,0.4080810546875,0.6719576716423035,-0.0905296728014946,R
0.47192278504371643,0.9531154632568359,1.9077997421845794e-06,0.5983249545097351,0.8744275569915771,-0.10129911452531815,0.6695472002029419,0.7082768082618713,-0.1461552530527115,0.6289455890655518,0.5698519349098206,-0.1856687068939209,0.5307031869888306,0.478489488363266,-0.2209198921918869,0.5674920678138733,0.5186002254486084,-0.08127108961343765,0.5183365345001221,0.3293655514717102,-0.14703790843486786,0.47125405073165894,0.22303365170955658,-0.18254001438617706,0.42124322056770325,0.12296610325574875,-0.20525433123111725,0.47270360589027405,0.526585578918457,-0.07569590955972672,0.47258058190345764,0.3032761812210083,-0.15616123378276825,0.4736554026603699,0.17828582227230072,-0.19372884929180145,0.4629155993461609,0.0666968896985054,-0.20802973210811615,0.3860839605331421,0.5805302858352661,-0.0809224396944046,0.36994504928588867,0.44615525007247925,-0.2040868103504181,0.4281243085861206,0.5748186707496643,-0.2062748521566391,0.4604809582233429,0.6634533405303955,-0.1742793321609497,0.3125252425670624,0.6659033894538879,-0.09258613735437393,0.32979199290275574,0.6012958884239197,-0.2003057897090912,0.39431971311569214,0.6922202110290527,-0.20047184824943542,0.42989346385002136,0.7606704235076904,-0.1758916676044464,R
0.4970513880252838,0.8784697651863098,1.7834009895523195e-06,0.6142078638076782,0.8013796806335449,-0.07842756807804108,0.6709742546081543,0.6473494172096252,-0.11374591290950775,0.5893656015396118,0.5399494171142578,-0.14656496047973633,0.4753586947917938,0.48828017711639404,-0.1767088919878006,0.5894556641578674,0.4611697494983673,-0.06006888300180435,0.6022512912750244,0.2938137650489807,-0.12021411210298538,0.6027023196220398,0.18511445820331573,-0.15621493756771088,0.6012049317359924,0.09357564896345139,-0.17373451590538025,0.49613749980926514,0.4684121012687683,-0.06370123475790024,0.5222833156585693,0.2738575041294098,-0.13243015110492706,0.5489587783813477,0.15022212266921997,-0.16766555607318878,0.5640788078308105,0.0482822060585022,-0.17665033042430878,0.4098456799983978,0.5159538984298706,-0.07643210142850876,0.43211108446121216,0.42665719985961914,-0.19209834933280945,0.4895443618297577,0.5440461039543152,-0.20452557504177094,0.5168150663375854,0.6354816555976868,-0.1734505444765091,0.3300122618675232,0.5937154293060303,-0.0926145538687706,0.3698628544807434,0.5058724284172058,-0.18584303557872772,0.439614862203598,0.5878519415855408,-0.17757457494735718,0.4747845232486725,0.6675326228141785,-0.1440270096063614,R
0.5120294094085693,0.8990384936332703,1.384549364047416e-06,0.62457275390625,0.79438316822052,-0.07627455145120621,0.6488806009292603,0.602737545967102,-0.0970994085073471,0.5380116105079651,0.47624051570892334,-0.11299904435873032,0.425812304019928,0.39926812052726746,-0.12392089515924454,0.6085177063941956,0.4770236611366272,-0.03427537903189659,0.5863092541694641,0.3061829209327698,-0.07755239307880402,0.5588660836219788,0.19671446084976196,-0.10138688236474991,0.5293424725532532,0.0984586626291275,-0.11722131818532944,0.5198533535003662,0.48781099915504456,-0.03271618112921715,0.5338958501815796,0.2842586040496826,-0.08738351613283157,0.5502757430076599,0.17038102447986603,-0.11331071704626083,0.5540784597396851,0.07409738749265671,-0.12232033908367157,0.43606868386268616,0.5349538922309875,-0.04182055592536926,0.4181128740310669,0.3984815180301666,-0.15541891753673553,0.470171719789505,0.5093715786933899,-0.16772419214248657,0.5008225440979004,0.6002251505851746,-0.14217135310173035,0.36302831768989563,0.6096314787864685,-0.053933244198560715,0.3833673596382141,0.5195274949073792,-0.15967226028442383,0.44874221086502075,0.6091867685317993,-0.1647263616323471,0.4852072298526764,0.6925341486930847,-0.14409226179122925,R
0.49868711829185486,0.8747645020484924,1.1017878023267258e-06,0.5919950604438782,0.7582820653915405,-0.08727078884840012,0.6124528646469116,0.597768247127533,-0.10850352048873901,0.508188009262085,0.46904057264328003,-0.12499276548624039,0.40223637223243713,0.37595364451408386,-0.13413523137569427,0.6095333695411682,0.45323386788368225,0.002900807186961174,0.5687498450279236,0.2904466390609741,-0.02944517321884632,0.5234084725379944,0.18867775797843933,-0.05999983474612236,0.47914135456085205,0.09537550061941147,-0.08229190111160278,0.5229261517524719,0.45271360874176025,0.014842761680483818,0.5315643548965454,0.2660624384880066,-0.02722618170082569,0.5410900115966797,0.16237355768680573,-0.06011469289660454,0.5424066781997681,0.06897512823343277,-0.07599348574876785,0.43842336535453796,0.485182523727417,0.01108402106910944,0.3907896876335144,0.36194220185279846,-0.08139289170503616,0.4276696741580963,0.46522438526153564,-0.10196278989315033,0.45519936084747314,0.5431388020515442,-0.08522507548332214,0.3561785817146301,0.5370052456855774,0.0011541062267497182,0.32300031185150146,0.4187416434288025,-0.07402287423610687,0.3631742298603058,0.4900701940059662,-0.07469917833805084,0.39905625581741333,0.5593990683555603,-0.05670848861336708,R
0.5135400295257568,0.9423912167549133,1.4628514009018545e-06,0.6294155716896057,0.8286198377609253,-0.08627182990312576,0.653144121170044,0.6510446667671204,-0.10370569676160812,0.5559277534484863,0.5286163091659546,-0.11742308735847473,0.43627411127090454,0.4564652144908905,-0.12456560879945755,0.6237228512763977,0.4908786714076996,-0.006309959106147289,0.5870004296302795,0.31985241174697876,-0.04867270961403847,0.5393384099006653,0.20679743587970734,-0.08135303109884262,0.4897489547729492,0.10568676888942719,-0.10267924517393112,0.5258434414863586,0.49273690581321716,-0.0016377079300582409,0.5406349301338196,0.2973085045814514,-0.059631675481796265,0.5399145483970642,0.17245545983314514,-0.09766677021980286,0.5316888093948364,0.06670667231082916,-0.11051537841558456,0.4306011497974396,0.5361299514770508,-0.011871612630784512,0.3944127559661865,0.43501555919647217,-0.1282225102186203,0.44112735986709595,0.5602371096611023,-0.14967435598373413,0.4749924838542938,0.6516757607460022,-0.12292513996362686,0.339225709438324,0.6050087213516235,-0.02709844894707203,0.3181154131889343,0.5084421634674072,-0.121652752161026,0.3710661828517914,0.591892659664154,-0.12068478018045425,0.41285839676856995,0.6651968359947205,-0.09400118887424469,R
0.5219131708145142,0.943406879901886,1.5420544059452368e-06,0.6387602686882019,0.8281095027923584,-0.08851754665374756,0.6641716361045837,0.6491528153419495,-0.10706815868616104,0.5669835209846497,0.5296297669410706,-0.12157835811376572,0.4425502419471741,0.4703305959701538,-0.13038872182369232,0.6097530126571655,0.48984837532043457,-0.015173638239502907,0.5730807781219482,0.3219732344150543,-0.05744336545467377,0.5268246531486511,0.20949172973632812,-0.08885039389133453,0.4787982702255249,0.10617996007204056,-0.1100834533572197,0.5135321021080017,0.4915630519390106,-0.009372134692966938,0.5292076468467712,0.29523417353630066,-0.06642727553844452,0.5359124541282654,0.16810233891010284,-0.10249177366495132,0.5340443253517151,0.06093652546405792,-0.11523771286010742,0.4225000739097595,0.5368517637252808,-0.01809712126851082,0.3980083763599396,0.4391072392463684,-0.13163550198078156,0.4505438506603241,0.562696099281311,-0.15077129006385803,0.48590990900993347,0.6539820432662964,-0.12403671443462372,0.3379347622394562,0.6067983508110046,-0.03235647454857826,0.3219662308692932,0.5161290764808655,-0.1240922212600708,0.3792043626308441,0.596286952495575,-0.12290909886360168,0.4206048548221588,0.6681341528892517,-0.09734191000461578,R
